run,checkpoint,layer,regime,samples,residual_rms_mean,update_rms_mean,output_rms_mean,update_to_residual_rms,residual_update_cos_mean,residual_update_cos_p05,residual_update_cos_p50,residual_update_cos_p95,residual_update_parallel_energy,residual_update_cka,residual_soft_rank,residual_hard_rank,update_soft_rank,update_hard_rank,output_soft_rank,output_hard_rank,residual_add_reconstruction_max_abs,ln2_soft_rank,ln2_hard_rank,pregelu_soft_rank,pregelu_hard_rank,postgelu_soft_rank,postgelu_hard_rank,postgelu_to_pregelu_hard_rank
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,10,HEAD,256.0,0.27493125200271606,0.10970205068588257,0.3047425150871277,0.39901629090309143,0.10272935032844543,-0.017914896830916405,0.11324749886989594,0.22299420833587646,0.020558934658765793,0.799667477607727,58.052452087402344,25.450820922851562,62.004608154296875,24.58041000366211,59.20635986328125,25.347787857055664,2.384185791015625e-07,65.78832244873047,29.337852478027344,56.22669982910156,24.930274963378906,91.17573547363281,42.34196472167969,1.6984154721068068
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,10,MID,256.0,0.27941566705703735,0.11071790009737015,0.30187174677848816,0.3962480127811432,0.06638270616531372,-0.03876256197690964,0.07982376962900162,0.1895817369222641,0.022204171866178513,0.9115368723869324,56.903594970703125,17.744626998901367,52.9148063659668,12.713201522827148,77.20731353759766,34.24210739135742,2.384185791015625e-07,86.23278045654297,39.052513122558594,72.64187622070312,32.6564826965332,109.14653778076172,52.09759521484375,1.5953216915297006
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,10,TAIL,256.0,0.26332172751426697,0.10330422222614288,0.2862899899482727,0.39231181144714355,0.033984728157520294,-0.0812031701207161,0.045482710003852844,0.1319502294063568,0.005964930169284344,0.8415697813034058,87.04630279541016,36.61322784423828,107.43450164794922,48.125755310058594,85.39646911621094,35.25101852416992,2.384185791015625e-07,92.67316436767578,41.04465103149414,77.49182891845703,33.62547302246094,123.35865020751953,57.00910186767578,1.6954141233818536
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,11,HEAD,256.0,0.3076963424682617,0.18721991777420044,0.3658376932144165,0.6084567308425903,0.026764705777168274,-0.25275933742523193,0.03048412688076496,0.24579963088035583,0.024661140516400337,0.658514142036438,53.68528747558594,21.501577377319336,26.478683471679688,8.113971710205078,40.045536041259766,13.568367958068848,4.76837158203125e-07,60.42513656616211,25.529348373413086,47.625667572021484,20.638065338134766,67.78312683105469,28.13897705078125,1.3634503326620635
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,11,MID,256.0,0.30200672149658203,0.17752596735954285,0.35714370012283325,0.5878212451934814,0.036156900227069855,-0.2019699513912201,0.04575324431061745,0.253985732793808,0.02318749949336052,0.6142429709434509,73.34949493408203,28.98859977722168,43.65861129760742,14.0165376663208,60.37591552734375,21.90599822998047,4.76837158203125e-07,80.50194549560547,33.89582824707031,61.339447021484375,25.123849868774414,87.37632751464844,35.81657791137695,1.4256006980798022
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,11,TAIL,256.0,0.2872275412082672,0.1707637459039688,0.33118653297424316,0.5945242643356323,-0.0306857842952013,-0.28610724210739136,-0.005032431799918413,0.18172521889209747,0.02162550762295723,0.675091564655304,76.82579040527344,28.928192138671875,52.86189651489258,16.84740447998047,66.50594329833984,23.22364044189453,2.384185791015625e-07,86.4166488647461,35.49284362792969,65.7833023071289,26.347902297973633,95.03447723388672,37.918338775634766,1.4391407083117578
qk_plus_cfc,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_124m_qk_only_plus_cfc_directed_20tpp/ckpt.pt,0,HEAD,256.0,0.0970962792634964,0.07608179748058319,0.11820503324270248,0.7835707068443298,-0.08397029340267181,-0.1509769707918167,-0.08439327776432037,-0.019204488024115562,0.009852207265794277,0.8236555457115173,16.466150283813477,7.7030863761901855,20.29009437561035,13.083320617675781,12.122763633728027,5.278274059295654,2.9802322387695312e-08,16.418323516845703,7.736474514007568,23.198774337768555,14.799210548400879,20.533334732055664,11.400460243225098,0.7703424588723733
qk_plus_cfc,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_124m_qk_only_plus_cfc_directed_20tpp/ckpt.pt,0,MID,256.0,0.09206946194171906,0.07711444795131683,0.1206955835223198,0.8375681638717651,0.009228533133864403,-0.08804686367511749,0.008856811560690403,0.11067821085453033,0.005497753620147705,0.8112322688102722,55.92367172241211,13.274710655212402,85.0274429321289,44.89706802368164,46.096527099609375,10.712966918945312,2.9802322387695312e-08,59.7048454284668,14.33168888092041,84.45430755615234,37.849830627441406,82.95123291015625,31.118751525878906,0.8221635608408134
qk_plus_cfc,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_124m_qk_only_plus_cfc_directed_20tpp/ckpt.pt,0,TAIL,256.0,0.08570820093154907,0.0821656659245491,0.12321068346500397,0.958667516708374,0.07742679119110107,-0.023595131933689117,0.0851447731256485,0.15093789994716644,0.00896301120519638,0.7513636350631714,66.02515411376953,14.767500877380371,98.228515625,50.947845458984375,62.658546447753906,15.101653099060059,2.9802322387695312e-08,66.6432113647461,14.902892112731934,87.27323150634766,32.58589553833008,90.5722885131836,32.97876739501953,1.0120565002188546
qk_plus_cfc,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_124m_qk_only_plus_cfc_directed_20tpp/ckpt.pt,1,HEAD,256.0,0.12111695110797882,0.05612338334321976,0.1291409134864807,0.46338173747062683,-0.08439698070287704,-0.15973927080631256,-0.08857941627502441,-0.012556655332446098,0.009494445286691189,0.5105806589126587,26.503738403320312,10.642077445983887,52.874202728271484,27.242841720581055,26.438720703125,11.06552791595459,2.9802322387695312e-08,27.067689895629883,11.06534194946289,43.17718505859375,25.22249984741211,64.05025482177734,30.990520477294922,1.2286855254149056
qk_plus_cfc,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_124m_qk_only_plus_cfc_directed_20tpp/ckpt.pt,1,MID,256.0,0.12553736567497253,0.0577925443649292,0.13273906707763672,0.4603613018989563,-0.10275161266326904,-0.17751532793045044,-0.10167700052261353,-0.03523236885666847,0.013045081868767738,0.568692147731781,70.14684295654297,21.145505905151367,105.31273651123047,61.767616271972656,69.26183319091797,21.88641357421875,2.9802322387695312e-08,74.20120239257812,23.17200469970703,94.51283264160156,51.95225524902344,127.96833038330078,72.45803833007812,1.3947043873796054
